"SourceFile","OldLink","NewLink","Replacements"
"C:\Users\TEST4\qms.hesem.com.vn\01-QMS-Portal\index.html","../08-Organization/05-Labor-Relations/annex-hr-lab-001-collective-bargaining-agreement.html","../../02-Tai-Lieu-He-Thong/03-Organization/05-Labor-Relations/annex-hr-lab-001-collective-bargaining-agreement.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\01-QMS-Portal\index.html","../08-Organization/01-Org-Chart/annex-org-001-org-chart-fullpage.html","../../02-Tai-Lieu-He-Thong/03-Organization/01-Org-Chart/annex-org-001-org-chart-fullpage.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html","../03-Policies-Objectives/pol-qms-001-quality-policy.html","../../02-Policies-Objectives/pol-qms-001-quality-policy.html","2"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html","../08-Organization/04-RACI-Authority/annex-qms-025-authority-matrix.html","../../03-Organization/04-RACI-Authority/annex-qms-025-authority-matrix.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html","../08-Organization/04-RACI-Authority/annex-qms-026-raci-master-matrix.html","../../03-Organization/04-RACI-Authority/annex-qms-026-raci-master-matrix.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html","../08-Organization/04-RACI-Authority/annex-qms-027-kpi-cascade-dictionary.html","../../03-Organization/04-RACI-Authority/annex-qms-027-kpi-cascade-dictionary.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html","../08-Organization/04-RACI-Authority/annex-qms-028-deputy-backup-matrix.html","../../03-Organization/04-RACI-Authority/annex-qms-028-deputy-backup-matrix.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\01-Quality-Manual\qms-man-001-qms-manual.html","../assets/app.js","../../../assets/app.js","1"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\01-Org-Chart\annex-org-001-org-chart-fullpage.html","../../assets/app.js","../../../../assets/app.js","1"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-job-001-org-raci-matrix.html","../../assets/app.js","../../../../assets/app.js","1"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-025-authority-matrix.html","../../03-Policies-Objectives/pol-qms-001-quality-policy.html","../../../02-Policies-Objectives/pol-qms-001-quality-policy.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-025-authority-matrix.html","../../assets/app.js","../../../../assets/app.js","1"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-026-raci-master-matrix.html","../../assets/app.js","../../../../assets/app.js","1"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-027-kpi-cascade-dictionary.html","../../03-Policies-Objectives/pol-qms-002-quality-objectives.html","../../../02-Policies-Objectives/pol-qms-002-quality-objectives.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-027-kpi-cascade-dictionary.html","../../assets/app.js","../../../../assets/app.js","1"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\04-RACI-Authority\annex-qms-028-deputy-backup-matrix.html","../../assets/app.js","../../../../assets/app.js","1"
"C:\Users\TEST4\qms.hesem.com.vn\02-Tai-Lieu-He-Thong\03-Organization\05-Labor-Relations\annex-hr-lab-001-collective-bargaining-agreement.html","../../assets/app.js","../../../../assets/app.js","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html","frm-101-master-document-register.html","../../../../04-Bieu-Mau/01-FRM-100/frm-101-master-document-register.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html","frm-102-document-change-request.html","../../../../04-Bieu-Mau/01-FRM-100/frm-102-document-change-request.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html","frm-103-document-issue-control.html","../../../../04-Bieu-Mau/01-FRM-100/frm-103-document-issue-control.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html","frm-104-document-implementation-checklist.html","../../../../04-Bieu-Mau/01-FRM-100/frm-104-document-implementation-checklist.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html","frm-105-peer-review-log.html","../../../../04-Bieu-Mau/01-FRM-100/frm-105-peer-review-log.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html","frm-106-pilot-run-log.html","../../../../04-Bieu-Mau/01-FRM-100/frm-106-pilot-run-log.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html","frm-108-controlled-copy-register.html","../../../../04-Bieu-Mau/01-FRM-100/frm-108-controlled-copy-register.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html","frm-109-access-rights-and-dcr-matrix.html","../../../../04-Bieu-Mau/01-FRM-100/frm-109-access-rights-and-dcr-matrix.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html","frm-110-m365-configuration-checklist.html","../../../../04-Bieu-Mau/01-FRM-100/frm-110-m365-configuration-checklist.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-101-document-and-data-control.html","frm-111-quarterly-access-review.html","../../../../04-Bieu-Mau/01-FRM-100/frm-111-quarterly-access-review.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-102-quality-policy-objectives-and-organizational-context.html","frm-121-context-analysis-swot-pestle.html","../../../../04-Bieu-Mau/01-FRM-100/frm-121-context-analysis-swot-pestle.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-102-quality-policy-objectives-and-organizational-context.html","frm-122-interested-parties-register.html","../../../../04-Bieu-Mau/01-FRM-100/frm-122-interested-parties-register.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-102-quality-policy-objectives-and-organizational-context.html","frm-123-interested-party-requirements-register.html","../../../../04-Bieu-Mau/01-FRM-100/frm-123-interested-party-requirements-register.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-102-quality-policy-objectives-and-organizational-context.html","frm-124-climate-change-assessment-record.html","../../../../04-Bieu-Mau/01-FRM-100/frm-124-climate-change-assessment-record.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-102-quality-policy-objectives-and-organizational-context.html","frm-125-customer-csr-register.html","../../../../04-Bieu-Mau/01-FRM-100/frm-125-customer-csr-register.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-103-risk-opportunity-fmea-and-control-plan.html","frm-131-risk-and-opportunity-register.html","../../../../04-Bieu-Mau/01-FRM-100/frm-131-risk-and-opportunity-register.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-103-risk-opportunity-fmea-and-control-plan.html","frm-132-pfmea-lite-aiag-format.html","../../../../04-Bieu-Mau/01-FRM-100/frm-132-pfmea-lite-aiag-format.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-103-risk-opportunity-fmea-and-control-plan.html","frm-133-control-plan.html","../../../../04-Bieu-Mau/01-FRM-100/frm-133-control-plan.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-104-data-governance-records-security-and-ip-protection.html","frm-141-it-access-request-change-revocation.html","../../../../04-Bieu-Mau/01-FRM-100/frm-141-it-access-request-change-revocation.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-105-organizational-knowledge-management.html","frm-151-lessons-learned-log.html","../../../../04-Bieu-Mau/01-FRM-100/frm-151-lessons-learned-log.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-106-change-and-configuration-management.html","frm-161-ecr-eco.html","../../../../04-Bieu-Mau/01-FRM-100/frm-161-ecr-eco.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-106-change-and-configuration-management.html","frm-162-change-impact-matrix.html","../../../../04-Bieu-Mau/01-FRM-100/frm-162-change-impact-matrix.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-106-change-and-configuration-management.html","frm-163-configuration-audit-checklist.html","../../../../04-Bieu-Mau/01-FRM-100/frm-163-configuration-audit-checklist.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-107-communication-management.html","frm-171-communication-plan-and-log.html","../../../../04-Bieu-Mau/01-FRM-100/frm-171-communication-plan-and-log.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\01-SOP-100\sop-108-operational-contingency-plan.html","frm-181-contingency-event-log.html","../../../../04-Bieu-Mau/01-FRM-100/frm-181-contingency-event-log.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","../03-Series-200/frm-201-rfq-register.html","../../../../04-Bieu-Mau/02-FRM-200/frm-201-rfq-register.html","3"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","../03-Series-200/frm-207-operational-risk-management-worksheet.html","../../../../04-Bieu-Mau/02-FRM-200/frm-207-operational-risk-management-worksheet.html","3"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","../04-Series-300/frm-301-costing-sheet.html","../../../../04-Bieu-Mau/03-FRM-300/frm-301-costing-sheet.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","../03-Series-200/frm-202-contract-review-checklist.html","../../../../04-Bieu-Mau/02-FRM-200/frm-202-contract-review-checklist.html","5"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","../03-Series-200/frm-205-job-dossier-index.html","../../../../04-Bieu-Mau/02-FRM-200/frm-205-job-dossier-index.html","3"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","../03-Series-200/frm-212-customer-change-request.html","../../../../04-Bieu-Mau/02-FRM-200/frm-212-customer-change-request.html","2"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","../02-Series-100/sop-106-change-and-configuration-management.html","../../01-SOP-100/sop-106-change-and-configuration-management.html","3"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","../03-Series-200/frm-204-job-kickoff-checklist.html","../../../../04-Bieu-Mau/02-FRM-200/frm-204-job-kickoff-checklist.html","3"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","../03-Series-200/frm-203-job-traveler.html","../../../../04-Bieu-Mau/02-FRM-200/frm-203-job-traveler.html","3"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","../04-Series-300/frm-302-setup-sheet.html","../../../../04-Bieu-Mau/03-FRM-300/frm-302-setup-sheet.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","../04-Series-300/frm-311-fai-report.html","../../../../04-Bieu-Mau/03-FRM-300/frm-311-fai-report.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","../03-Series-200/frm-206-job-completion-checklist.html","../../../../04-Bieu-Mau/02-FRM-200/frm-206-job-completion-checklist.html","3"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","../03-Series-200/","../../../02-Work-Instructions/02-WI-200/","2"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","../02-Series-100/sop-107-communication-management.html","../../01-SOP-100/sop-107-communication-management.html","2"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","../03-Series-200/sop-202-customer-complaint-feedback-rma-and-escape.html","../sop-202-customer-complaint-feedback-rma-and-escape.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","../02-Series-100/sop-101-document-and-data-control.html","../../01-SOP-100/sop-101-document-and-data-control.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","../04-Series-300/sop-301-engineering-dfm-quoting-and-machining-planning.html","../../03-SOP-300/sop-301-engineering-dfm-quoting-and-machining-planning.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","../04-Series-300/sop-302-first-article-inspection-fai.html","../../03-SOP-300/sop-302-first-article-inspection-fai.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-201-order-fulfillment-rfq-to-cash.html","../05-Series-400/sop-401-supplier-control-and-special-process.html","../../04-SOP-400/sop-401-supplier-control-and-special-process.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-202-customer-complaint-feedback-rma-and-escape.html","../03-Series-200/frm-211-complaint-log.html","../../../../04-Bieu-Mau/02-FRM-200/frm-211-complaint-log.html","3"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-202-customer-complaint-feedback-rma-and-escape.html","../03-Series-200/frm-212-customer-change-request.html","../../../../04-Bieu-Mau/02-FRM-200/frm-212-customer-change-request.html","2"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-202-customer-complaint-feedback-rma-and-escape.html","../03-Series-200/sop-201-order-fulfillment-rfq-to-cash.html","../sop-201-order-fulfillment-rfq-to-cash.html","2"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-202-customer-complaint-feedback-rma-and-escape.html","../03-Series-200/frm-213-rma-tracking-log.html","../../../../04-Bieu-Mau/02-FRM-200/frm-213-rma-tracking-log.html","2"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-202-customer-complaint-feedback-rma-and-escape.html","../02-Series-100/sop-101-document-and-data-control.html","../../01-SOP-100/sop-101-document-and-data-control.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-202-customer-complaint-feedback-rma-and-escape.html","../02-Series-100/sop-107-communication-management.html","../../01-SOP-100/sop-107-communication-management.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-203-customer-property-control.html","../02-Series-100/sop-104-data-governance-records-security-and-ip-protection.html","../../01-SOP-100/sop-104-data-governance-records-security-and-ip-protection.html","4"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-203-customer-property-control.html","../03-Series-200/frm-221-customer-property-register.html","../../../../04-Bieu-Mau/02-FRM-200/frm-221-customer-property-register.html","3"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-203-customer-property-control.html","../02-Series-100/sop-101-document-and-data-control.html","../../01-SOP-100/sop-101-document-and-data-control.html","2"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\sop-203-customer-property-control.html","../03-Series-200/sop-201-order-fulfillment-rfq-to-cash.html","../sop-201-order-fulfillment-rfq-to-cash.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../../../assets/style.css","../../../../../assets/style.css","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../../../01-QMS-Portal/portal.html","../../../../../01-QMS-Portal/portal.html","2"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../03-Series-200/frm-201-rfq-register.html","../../../../../04-Bieu-Mau/02-FRM-200/frm-201-rfq-register.html","3"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../03-Series-200/frm-207-operational-risk-management-worksheet.html","../../../../../04-Bieu-Mau/02-FRM-200/frm-207-operational-risk-management-worksheet.html","3"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../04-Series-300/frm-301-costing-sheet.html","../../../../../04-Bieu-Mau/03-FRM-300/frm-301-costing-sheet.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../03-Series-200/frm-202-contract-review-checklist.html","../../../../../04-Bieu-Mau/02-FRM-200/frm-202-contract-review-checklist.html","5"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../03-Series-200/frm-205-job-dossier-index.html","../../../../../04-Bieu-Mau/02-FRM-200/frm-205-job-dossier-index.html","3"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../03-Series-200/frm-212-customer-change-request.html","../../../../../04-Bieu-Mau/02-FRM-200/frm-212-customer-change-request.html","2"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../02-Series-100/sop-106-change-and-configuration-management.html","../../../01-SOP-100/sop-106-change-and-configuration-management.html","3"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../03-Series-200/frm-204-job-kickoff-checklist.html","../../../../../04-Bieu-Mau/02-FRM-200/frm-204-job-kickoff-checklist.html","3"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../03-Series-200/frm-203-job-traveler.html","../../../../../04-Bieu-Mau/02-FRM-200/frm-203-job-traveler.html","3"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../04-Series-300/frm-302-setup-sheet.html","../../../../../04-Bieu-Mau/03-FRM-300/frm-302-setup-sheet.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../04-Series-300/frm-311-fai-report.html","../../../../../04-Bieu-Mau/03-FRM-300/frm-311-fai-report.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../03-Series-200/frm-206-job-completion-checklist.html","../../../../../04-Bieu-Mau/02-FRM-200/frm-206-job-completion-checklist.html","3"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../03-Series-200/","../../../../02-Work-Instructions/02-WI-200/","2"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../02-Series-100/sop-107-communication-management.html","../../../01-SOP-100/sop-107-communication-management.html","2"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../03-Series-200/sop-202-customer-complaint-feedback-rma-and-escape.html","../../sop-202-customer-complaint-feedback-rma-and-escape.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../02-Series-100/sop-101-document-and-data-control.html","../../../01-SOP-100/sop-101-document-and-data-control.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../04-Series-300/sop-301-engineering-dfm-quoting-and-machining-planning.html","../../../03-SOP-300/sop-301-engineering-dfm-quoting-and-machining-planning.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../04-Series-300/sop-302-first-article-inspection-fai.html","../../../03-SOP-300/sop-302-first-article-inspection-fai.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\02-SOP-200\_Archive\sop-201-order-fulfillment-rfq-to-cash_V00.00_DRAFT.html","../05-Series-400/sop-401-supplier-control-and-special-process.html","../../../04-SOP-400/sop-401-supplier-control-and-special-process.html","1"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-301-engineering-dfm-quoting-and-machining-planning.html","../02-Series-100/sop-106-change-and-configuration-management.html","../../01-SOP-100/sop-106-change-and-configuration-management.html","3"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-301-engineering-dfm-quoting-and-machining-planning.html","../04-Series-300/frm-303-dfm-review-checklist.html","../../../../04-Bieu-Mau/03-FRM-300/frm-303-dfm-review-checklist.html","2"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-301-engineering-dfm-quoting-and-machining-planning.html","../04-Series-300/frm-304-semiconductor-part-classification.html","../../../../04-Bieu-Mau/03-FRM-300/frm-304-semiconductor-part-classification.html","2"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-301-engineering-dfm-quoting-and-machining-planning.html","../04-Series-300/sop-302-first-article-inspection-fai.html","../sop-302-first-article-inspection-fai.html","3"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-301-engineering-dfm-quoting-and-machining-planning.html","../04-Series-300/frm-302-setup-sheet.html","../../../../04-Bieu-Mau/03-FRM-300/frm-302-setup-sheet.html","2"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-301-engineering-dfm-quoting-and-machining-planning.html","../04-Series-300/frm-305-inspection-program-release-checklist.html","../../../../04-Bieu-Mau/03-FRM-300/frm-305-inspection-program-release-checklist.html","2"
"C:\Users\TEST4\qms.hesem.com.vn\03-Tai-Lieu-Van-Hanh\01-SOPs\03-SOP-300\sop-301-engineering-dfm-quoting-and-machining-planning.html","../04-Series-300/frm-301-costing-sheet.html","../../../../04-Bieu-Mau/03-FRM-300/frm-301-costing-sheet.html","1"
