"File","LegacyBase","OldUrl","NewUrl","Replacements","Target"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\01-Competency-System\02-Levels\08-C08\C08-L1.html","annex-qms-003-audit-evidence-pack-master.html","../../../09-Annexes-References/01-ANNEX-QMS/annex-qms-003-audit-evidence-pack-master.html","../../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\01-Competency-System\02-Levels\08-C08\C08-L2.html","annex-qms-003-audit-evidence-pack-master.html","../../../09-Annexes-References/01-ANNEX-QMS/annex-qms-003-audit-evidence-pack-master.html","../../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\01-Competency-System\02-Levels\08-C08\C08-L3.html","annex-qms-003-audit-evidence-pack-master.html","../../../09-Annexes-References/01-ANNEX-QMS/annex-qms-003-audit-evidence-pack-master.html","../../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\01-Competency-System\02-Levels\08-C08\C08-L4.html","annex-qms-003-audit-evidence-pack-master.html","../../../09-Annexes-References/01-ANNEX-QMS/annex-qms-003-audit-evidence-pack-master.html","../../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\01-Competency-System\02-Levels\10-C10\C10-L3.html","proc-pla-001-production-planning-and-scheduling.html","../../../05-Processes/09-PROC-PLA/proc-pla-001-production-planning-and-scheduling.html","../../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\01-Competency-System\02-Levels\13-C13\C13-L2.html","frm-sal-003-customer-change-order-review.html","../../../07-Forms-Records/13-FRM-SAL/frm-sal-003-customer-change-order-review.html","../../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\01-Competency-System\02-Levels\13-C13\C13-L3.html","annex-pur-001-supplier-risk-model-and-scorecard-method.html","../../../09-Annexes-References/05-ANNEX-PUR/annex-pur-001-supplier-risk-model-and-scorecard-method.html","../../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\01-Competency-System\02-Levels\15-C15\C15-L1.html","frm-whs-005-warehouse-location-label.html","../../../07-Forms-Records/14-FRM-WHS/frm-whs-005-warehouse-location-label.html","../../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\01-Competency-System\02-Levels\15-C15\C15-L1.html","frm-whs-008-warehouse-storage-environment-log.html","../../../07-Forms-Records/14-FRM-WHS/frm-whs-008-warehouse-storage-environment-log.html","../../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\01-Competency-System\02-Levels\18-C18\C18-L1.html","frm-qa-011-final-inspection-coc-issue-log.html","../../../07-Forms-Records/11-FRM-QA/frm-qa-011-final-inspection-coc-issue-log.html","../../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\01-Competency-System\02-Levels\18-C18\C18-L1.html","proc-whs-002-packaging-and-labeling.html","../../../05-Processes/13-PROC-WHS/proc-whs-002-packaging-and-labeling.html","../../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\02-Training-Content\01-Modules\C01.html","frm-mnt-001-pm-checklist.html","../../../07-Forms-Records/07-FRM-MNT/frm-mnt-001-pm-checklist.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\02-Training-Content\01-Modules\C07.html","frm-hr-trn-007-skill-matrix-update-request.html","../../../07-Forms-Records/04-FRM-HR/frm-hr-trn-007-skill-matrix-update-request.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\02-Training-Content\01-Modules\C10.html","frm-sal-001-rfq-intake.html","../../../07-Forms-Records/13-FRM-SAL/frm-sal-001-rfq-intake.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\02-Training-Content\01-Modules\C11.html","frm-sal-001-rfq-intake.html","../../../07-Forms-Records/13-FRM-SAL/frm-sal-001-rfq-intake.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\02-Training-Content\01-Modules\C11.html","frm-sal-002-customer-complaint.html","../../../07-Forms-Records/13-FRM-SAL/frm-sal-002-customer-complaint.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-05.html","annex-qms-007-gs1-sscc-data-dictionary-and-pack-reconciliation.html","../../../09-Annexes-References/01-ANNEX-QMS/annex-qms-007-gs1-sscc-data-dictionary-and-pack-reconciliation.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-05.html","frm-whs-007-packaging-checklist.html","../../../07-Forms-Records/14-FRM-WHS/frm-whs-007-packaging-checklist.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-05.html","wi-ops-010-gs1-sscc-shipping-label-and-pack-reconciliation.html","../../../06-Work-Instructions/02-WI-OPS/wi-ops-010-gs1-sscc-shipping-label-and-pack-reconciliation.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-07.html","frm-ops-005-daily-standup-action-log.html","../../../07-Forms-Records/08-FRM-OPS/frm-ops-005-daily-standup-action-log.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-07.html","wi-ops-007-dashboard-and-tier-meetings.html","../../../06-Work-Instructions/02-WI-OPS/wi-ops-007-dashboard-and-tier-meetings.html","../../../C","1","C"
"C:\Users\TEST4\qms.hesem.com.vn\10-Training-Academy\03-System-Operations\01-System-Guides\SYS-OPS-09.html","annex-qms-003-audit-evidence-pack-master.html","../../../09-Annexes-References/01-ANNEX-QMS/annex-qms-003-audit-evidence-pack-master.html","../../../C","1","C"
